time,consumption_mwh,temp_c,wind_ms,solar_wm2,price_eur_mwh
2023-10-04 09:00:00+00:00,31294.0,15.99,5.18,200.2,88.39
2023-10-04 10:00:00+00:00,30814.9,17.01,6.45,147.2,86.47
2023-10-04 11:00:00+00:00,30313.6,18.77,6.74,273.4,74.74
2023-10-04 12:00:00+00:00,30102.8,18.9,7.42,239.9,68.87
2023-10-04 13:00:00+00:00,29595.5,19.13,6.82,223.5,65.48
2023-10-04 14:00:00+00:00,28910.0,19.15,8.02,171.6,84.86
2023-10-04 15:00:00+00:00,28084.0,18.9,7.96,236.9,56.54
2023-10-04 16:00:00+00:00,28789.1,17.47,9.15,147.7,57.91
2023-10-04 17:00:00+00:00,31588.6,17.91,10.1,65.9,82.71
2023-10-04 18:00:00+00:00,32911.6,16.71,10.15,0.0,95.58
2023-10-04 19:00:00+00:00,31574.5,16.1,10.31,0.0,83.67
2023-10-04 20:00:00+00:00,29928.9,14.43,10.0,0.0,64.7
2023-10-04 21:00:00+00:00,28901.6,13.97,9.21,0.0,74.11
2023-10-04 22:00:00+00:00,26775.4,12.65,9.57,0.0,60.98
2023-10-04 23:00:00+00:00,25735.9,11.19,9.87,0.0,54.9
2023-10-05 00:00:00+00:00,25549.4,10.52,8.46,0.0,60.82
2023-10-05 01:00:00+00:00,24085.9,9.59,8.32,0.0,52.0
2023-10-05 02:00:00+00:00,24507.6,8.92,8.93,0.0,38.63
2023-10-05 03:00:00+00:00,24466.6,8.92,9.98,0.0,68.85
2023-10-05 04:00:00+00:00,24178.0,9.48,10.4,0.0,43.99
2023-10-05 05:00:00+00:00,24161.9,9.27,9.04,0.0,54.28
2023-10-05 06:00:00+00:00,27338.4,9.14,8.12,0.0,76.86
2023-10-05 07:00:00+00:00,30847.0,9.78,7.79,39.2,89.54
2023-10-05 08:00:00+00:00,31739.6,10.83,8.84,107.0,75.51
2023-10-05 09:00:00+00:00,32444.3,12.48,8.28,137.2,88.44
2023-10-05 10:00:00+00:00,31404.6,12.59,9.04,197.8,66.32
2023-10-05 11:00:00+00:00,30997.7,13.11,8.45,295.9,54.36
2023-10-05 12:00:00+00:00,30057.1,14.44,8.8,173.3,91.78
2023-10-05 13:00:00+00:00,28610.6,16.07,7.97,324.9,63.9
2023-10-05 14:00:00+00:00,28294.4,15.72,7.77,167.9,67.25
2023-10-05 15:00:00+00:00,28679.9,15.34,6.85,210.8,71.13
2023-10-05 16:00:00+00:00,30026.8,15.44,7.98,137.1,83.8
2023-10-05 17:00:00+00:00,32995.2,14.76,7.39,66.0,102.55
2023-10-05 18:00:00+00:00,34027.9,13.81,6.16,0.0,115.21
2023-10-05 19:00:00+00:00,32672.1,13.33,4.93,0.0,133.48
2023-10-05 20:00:00+00:00,31279.7,13.52,4.97,0.0,102.13
2023-10-05 21:00:00+00:00,29467.7,11.92,4.71,0.0,113.64
2023-10-05 22:00:00+00:00,26046.8,12.03,5.33,0.0,78.16
2023-10-05 23:00:00+00:00,24789.0,10.92,5.23,0.0,73.42
2023-10-06 00:00:00+00:00,24067.5,10.35,6.23,0.0,57.63
2023-10-06 01:00:00+00:00,22748.3,10.79,5.97,0.0,43.14
2023-10-06 02:00:00+00:00,22746.6,10.63,6.82,0.0,42.64
2023-10-06 03:00:00+00:00,22799.3,10.28,6.09,0.0,57.31
2023-10-06 04:00:00+00:00,22645.9,10.76,4.96,0.0,50.76
2023-10-06 05:00:00+00:00,24162.6,10.88,4.42,0.0,62.92
2023-10-06 06:00:00+00:00,26473.9,11.61,3.66,0.0,96.63
2023-10-06 07:00:00+00:00,29447.6,12.04,2.86,83.6,109.64
2023-10-06 08:00:00+00:00,30643.1,13.21,3.39,71.8,97.73
2023-10-06 09:00:00+00:00,31369.8,13.07,3.36,122.7,123.38
2023-10-06 10:00:00+00:00,31305.1,13.19,3.66,163.8,119.33
2023-10-06 11:00:00+00:00,30863.0,13.04,4.24,308.4,87.87
2023-10-06 12:00:00+00:00,30532.2,13.62,3.06,339.3,75.5
2023-10-06 13:00:00+00:00,30288.6,13.17,3.7,315.1,75.39
2023-10-06 14:00:00+00:00,30173.5,13.08,2.92,203.9,95.3
2023-10-06 15:00:00+00:00,30820.6,12.56,2.67,194.8,118.75
2023-10-06 16:00:00+00:00,31129.0,13.39,1.41,79.5,125.32
2023-10-06 17:00:00+00:00,34340.3,12.53,2.2,87.9,126.0
2023-10-06 18:00:00+00:00,35242.7,11.32,1.12,0.0,170.42
2023-10-06 19:00:00+00:00,34470.8,10.91,0.48,0.0,154.19
2023-10-06 20:00:00+00:00,31581.4,11.26,0.0,0.0,147.96
2023-10-06 21:00:00+00:00,30590.9,10.44,0.17,0.0,129.86
2023-10-06 22:00:00+00:00,27428.1,9.67,0.39,0.0,93.68
2023-10-06 23:00:00+00:00,25881.5,9.75,1.36,0.0,80.79
2023-10-07 00:00:00+00:00,22484.2,9.52,1.56,0.0,68.55
2023-10-07 01:00:00+00:00,21679.5,9.29,2.58,0.0,69.62
2023-10-07 02:00:00+00:00,22146.6,8.62,3.1,0.0,70.89
2023-10-07 03:00:00+00:00,21765.2,8.78,2.56,0.0,85.86
2023-10-07 04:00:00+00:00,22643.6,8.05,2.26,0.0,73.93
2023-10-07 05:00:00+00:00,24377.0,7.98,3.68,0.0,75.91
2023-10-07 06:00:00+00:00,25699.6,9.34,4.8,0.0,69.02
2023-10-07 07:00:00+00:00,28160.7,10.73,5.56,83.0,92.62
2023-10-07 08:00:00+00:00,30043.4,11.69,6.38,95.4,103.95
2023-10-07 09:00:00+00:00,30702.2,11.27,6.77,171.0,79.55
2023-10-07 10:00:00+00:00,30180.3,11.32,7.04,256.7,73.86
2023-10-07 11:00:00+00:00,29846.0,11.66,7.08,231.5,78.16
2023-10-07 12:00:00+00:00,29231.5,12.21,8.41,242.2,54.98
2023-10-07 13:00:00+00:00,28815.7,11.97,7.97,280.8,42.35
2023-10-07 14:00:00+00:00,28044.4,12.18,8.11,146.0,65.87
2023-10-07 15:00:00+00:00,27913.3,13.4,6.72,198.2,73.16
2023-10-07 16:00:00+00:00,29505.8,13.56,5.61,160.3,76.34
2023-10-07 17:00:00+00:00,31687.1,13.41,7.1,40.3,99.19
2023-10-07 18:00:00+00:00,33586.6,12.33,7.58,0.0,131.72
2023-10-07 19:00:00+00:00,32337.1,10.76,7.39,0.0,115.68
2023-10-07 20:00:00+00:00,30382.7,9.36,7.43,0.0,97.73
2023-10-07 21:00:00+00:00,28427.0,7.65,6.34,0.0,81.44
2023-10-07 22:00:00+00:00,26366.1,7.03,6.04,0.0,82.38
2023-10-07 23:00:00+00:00,24756.7,6.64,4.95,0.0,55.93
2023-10-08 00:00:00+00:00,24456.6,5.39,4.82,0.0,70.2
2023-10-08 01:00:00+00:00,22826.0,5.11,5.46,0.0,52.72
2023-10-08 02:00:00+00:00,21332.7,5.8,5.89,0.0,54.18
2023-10-08 03:00:00+00:00,20014.2,6.94,7.19,0.0,9.96
2023-10-08 04:00:00+00:00,20659.6,7.54,7.41,0.0,59.53
2023-10-08 05:00:00+00:00,22496.8,7.75,5.45,0.0,51.62
2023-10-08 06:00:00+00:00,25077.2,8.7,7.06,0.0,79.0
2023-10-08 07:00:00+00:00,27305.9,10.14,6.4,47.9,83.62
2023-10-08 08:00:00+00:00,29399.9,9.64,6.55,139.2,84.74
2023-10-08 09:00:00+00:00,28373.6,11.32,6.66,181.6,74.13
2023-10-08 10:00:00+00:00,29156.1,11.77,6.86,254.5,70.84
2023-10-08 11:00:00+00:00,29255.1,12.17,6.91,233.6,67.1
2023-10-08 12:00:00+00:00,29123.8,12.59,6.96,305.6,69.89
2023-10-08 13:00:00+00:00,27714.8,13.28,5.93,183.7,69.55
2023-10-08 14:00:00+00:00,27351.7,12.93,8.01,241.1,59.52
2023-10-08 15:00:00+00:00,27585.4,12.89,8.47,149.4,63.69
2023-10-08 16:00:00+00:00,30077.3,13.14,8.43,77.8,75.85
2023-10-08 17:00:00+00:00,32845.7,13.0,9.8,61.6,85.2
2023-10-08 18:00:00+00:00,33549.2,12.77,8.82,0.0,106.86
2023-10-08 19:00:00+00:00,32475.0,11.97,9.41,0.0,98.78
2023-10-08 20:00:00+00:00,29908.1,11.68,8.86,0.0,77.22
2023-10-08 21:00:00+00:00,27185.9,11.54,9.08,0.0,54.55
2023-10-08 22:00:00+00:00,24911.7,11.35,9.31,0.0,52.3
2023-10-08 23:00:00+00:00,22862.4,10.85,7.36,0.0,51.49
2023-10-09 00:00:00+00:00,23350.2,10.62,6.23,0.0,58.18
2023-10-09 01:00:00+00:00,22449.1,10.61,7.51,0.0,43.77
2023-10-09 02:00:00+00:00,21481.2,11.85,7.28,0.0,48.04
2023-10-09 03:00:00+00:00,20732.9,12.36,8.83,0.0,17.51
2023-10-09 04:00:00+00:00,21136.2,12.28,9.77,0.0,16.24
2023-10-09 05:00:00+00:00,22886.3,11.91,9.46,0.0,31.07
2023-10-09 06:00:00+00:00,25259.4,12.12,9.09,0.0,51.84
2023-10-09 07:00:00+00:00,28344.5,12.44,10.28,38.3,56.01
2023-10-09 08:00:00+00:00,29813.9,13.38,11.76,126.8,50.67
2023-10-09 09:00:00+00:00,31191.6,13.64,11.3,216.9,70.15
2023-10-09 10:00:00+00:00,31197.0,15.05,12.28,224.8,54.39
2023-10-09 11:00:00+00:00,30826.9,14.84,12.82,249.6,56.3
2023-10-09 12:00:00+00:00,30165.9,14.41,13.47,225.9,42.56
2023-10-09 13:00:00+00:00,29127.9,14.77,13.23,211.1,31.55
2023-10-09 14:00:00+00:00,28348.7,14.53,12.39,175.7,52.14
2023-10-09 15:00:00+00:00,28669.6,13.85,11.3,205.8,42.7
2023-10-09 16:00:00+00:00,31124.2,13.37,10.06,128.4,77.09
2023-10-09 17:00:00+00:00,33615.9,12.63,11.4,49.0,94.48
2023-10-09 18:00:00+00:00,34720.3,12.19,11.19,0.0,96.53
2023-10-09 19:00:00+00:00,34227.0,11.22,10.09,0.0,98.9
2023-10-09 20:00:00+00:00,32739.4,10.21,10.72,0.0,81.27
2023-10-09 21:00:00+00:00,30883.2,9.48,10.16,0.0,82.04
2023-10-09 22:00:00+00:00,28419.8,9.35,9.49,0.0,62.15
2023-10-09 23:00:00+00:00,26424.0,9.54,10.98,0.0,47.0
2023-10-10 00:00:00+00:00,25886.6,8.86,9.74,0.0,49.64
2023-10-10 01:00:00+00:00,24859.2,8.52,9.79,0.0,41.13
2023-10-10 02:00:00+00:00,24201.5,8.1,9.19,0.0,48.75
2023-10-10 03:00:00+00:00,23201.5,8.28,8.49,0.0,55.27
2023-10-10 04:00:00+00:00,23664.4,8.6,7.27,0.0,61.0
2023-10-10 05:00:00+00:00,24621.3,9.68,7.31,0.0,39.35
2023-10-10 06:00:00+00:00,26553.5,8.98,6.61,0.0,74.55
2023-10-10 07:00:00+00:00,29429.4,9.45,7.09,36.3,108.37
2023-10-10 08:00:00+00:00,31143.1,10.37,7.05,156.0,88.99
2023-10-10 09:00:00+00:00,31401.2,11.12,6.8,129.7,89.54
2023-10-10 10:00:00+00:00,32212.3,11.33,6.13,149.6,112.68
2023-10-10 11:00:00+00:00,32512.3,11.28,7.29,290.6,85.02
2023-10-10 12:00:00+00:00,30990.8,12.42,7.85,190.7,92.01
2023-10-10 13:00:00+00:00,30200.7,12.45,7.28,258.0,72.16
2023-10-10 14:00:00+00:00,30583.1,11.73,6.2,116.7,96.28
2023-10-10 15:00:00+00:00,30478.6,12.4,4.77,215.8,85.75
2023-10-10 16:00:00+00:00,32447.7,12.62,5.77,103.4,116.59
2023-10-10 17:00:00+00:00,34553.1,12.28,6.54,42.1,118.99
2023-10-10 18:00:00+00:00,35077.0,11.29,7.38,0.0,122.42
2023-10-10 19:00:00+00:00,34236.4,10.65,7.27,0.0,126.04
2023-10-10 20:00:00+00:00,31986.7,10.71,7.88,0.0,104.46
2023-10-10 21:00:00+00:00,31746.7,8.99,8.64,0.0,92.62
2023-10-10 22:00:00+00:00,30205.8,7.33,8.51,0.0,71.93
2023-10-10 23:00:00+00:00,28075.6,6.31,8.15,0.0,73.86
2023-10-11 00:00:00+00:00,27341.7,5.63,7.33,0.0,71.42
2023-10-11 01:00:00+00:00,26232.7,4.94,7.65,0.0,66.8
2023-10-11 02:00:00+00:00,25696.6,5.12,8.05,0.0,59.12
2023-10-11 03:00:00+00:00,24700.7,5.75,7.68,0.0,69.78
2023-10-11 04:00:00+00:00,24977.3,6.08,7.42,0.0,65.67
2023-10-11 05:00:00+00:00,26333.3,6.76,7.23,0.0,66.0
2023-10-11 06:00:00+00:00,28702.1,7.44,7.84,0.0,87.36
2023-10-11 07:00:00+00:00,31755.2,8.1,6.72,64.8,114.5
2023-10-11 08:00:00+00:00,34715.8,8.08,5.87,66.2,115.99
2023-10-11 09:00:00+00:00,34544.5,8.3,5.08,134.7,118.39
2023-10-11 10:00:00+00:00,35000.9,8.34,5.06,152.1,115.5
2023-10-11 11:00:00+00:00,34121.3,9.06,5.4,145.8,119.26
2023-10-11 12:00:00+00:00,32947.1,9.92,4.65,279.4,123.86
2023-10-11 13:00:00+00:00,32194.8,9.61,5.47,220.3,110.11
2023-10-11 14:00:00+00:00,31917.1,10.06,6.69,183.6,89.5
2023-10-11 15:00:00+00:00,31921.4,9.75,7.03,106.7,102.81
2023-10-11 16:00:00+00:00,32909.9,9.12,7.91,111.4,109.6
2023-10-11 17:00:00+00:00,35935.9,8.58,7.15,45.6,108.0
2023-10-11 18:00:00+00:00,37279.8,7.57,6.44,0.0,129.44
2023-10-11 19:00:00+00:00,35530.7,7.47,6.87,0.0,135.92
2023-10-11 20:00:00+00:00,33126.6,6.79,6.85,0.0,97.58
2023-10-11 21:00:00+00:00,31382.1,6.64,6.16,0.0,106.29
2023-10-11 22:00:00+00:00,29969.7,5.72,7.32,0.0,98.11
2023-10-11 23:00:00+00:00,28015.0,4.88,7.53,0.0,81.17
2023-10-12 00:00:00+00:00,26777.9,5.37,8.06,0.0,66.77
2023-10-12 01:00:00+00:00,27084.2,4.01,7.48,0.0,86.43
2023-10-12 02:00:00+00:00,26483.2,4.6,8.77,0.0,70.45
2023-10-12 03:00:00+00:00,25563.5,5.58,8.56,0.0,79.78
2023-10-12 04:00:00+00:00,25385.2,6.2,9.27,0.0,41.57
2023-10-12 05:00:00+00:00,26168.8,6.35,8.71,0.0,55.28
2023-10-12 06:00:00+00:00,28002.6,7.73,8.75,0.0,-9.51
2023-10-12 07:00:00+00:00,30579.6,8.18,9.1,54.2,93.99
2023-10-12 08:00:00+00:00,32120.1,8.5,10.56,113.1,85.54
2023-10-12 09:00:00+00:00,32459.1,9.09,10.03,113.6,78.88
2023-10-12 10:00:00+00:00,31575.6,9.56,10.04,154.5,64.87
2023-10-12 11:00:00+00:00,31294.6,9.77,10.35,291.7,50.52
2023-10-12 12:00:00+00:00,31845.5,11.13,9.08,174.2,97.49
2023-10-12 13:00:00+00:00,30478.4,11.19,7.27,264.7,74.84
2023-10-12 14:00:00+00:00,30770.0,11.53,6.48,192.8,88.27
2023-10-12 15:00:00+00:00,31700.0,10.82,7.26,171.9,79.2
2023-10-12 16:00:00+00:00,33609.9,10.82,8.59,104.1,98.62
2023-10-12 17:00:00+00:00,35917.0,9.9,7.79,60.2,111.08
2023-10-12 18:00:00+00:00,37534.0,8.82,6.8,0.0,140.34
2023-10-12 19:00:00+00:00,36909.3,8.24,8.01,0.0,125.42
2023-10-12 20:00:00+00:00,34992.1,8.27,7.52,0.0,112.76
2023-10-12 21:00:00+00:00,32833.7,7.85,7.2,0.0,120.64
2023-10-12 22:00:00+00:00,30305.1,7.46,8.33,0.0,100.18
2023-10-12 23:00:00+00:00,28266.4,6.73,9.28,0.0,75.0
2023-10-13 00:00:00+00:00,27327.8,5.83,9.89,0.0,43.13
2023-10-13 01:00:00+00:00,26237.5,5.91,8.41,0.0,51.98
2023-10-13 02:00:00+00:00,25742.5,5.33,7.36,0.0,55.13
2023-10-13 03:00:00+00:00,25120.9,5.79,8.21,0.0,75.71
2023-10-13 04:00:00+00:00,24971.7,6.68,8.4,0.0,65.6
2023-10-13 05:00:00+00:00,27007.0,6.5,7.72,0.0,84.46
2023-10-13 06:00:00+00:00,29237.0,6.6,7.42,0.0,78.42
2023-10-13 07:00:00+00:00,32017.1,6.94,8.27,66.6,77.88
2023-10-13 08:00:00+00:00,32608.0,6.85,9.4,96.7,98.65
2023-10-13 09:00:00+00:00,33505.2,7.43,9.27,207.2,63.9
2023-10-13 10:00:00+00:00,33122.5,9.07,8.62,162.5,91.83
2023-10-13 11:00:00+00:00,32935.0,9.23,8.33,240.6,91.91
2023-10-13 12:00:00+00:00,32235.2,10.73,9.31,245.4,64.81
2023-10-13 13:00:00+00:00,30967.0,11.0,10.23,174.1,83.67
2023-10-13 14:00:00+00:00,29892.3,12.63,10.22,245.5,54.18
2023-10-13 15:00:00+00:00,31100.1,12.34,9.64,136.9,78.47
2023-10-13 16:00:00+00:00,32175.3,12.18,10.36,110.7,85.01
2023-10-13 17:00:00+00:00,34283.8,11.37,11.46,50.1,92.65
2023-10-13 18:00:00+00:00,34965.0,10.53,10.1,0.0,100.17
2023-10-13 19:00:00+00:00,33520.8,10.77,9.76,0.0,90.83
2023-10-13 20:00:00+00:00,32493.4,10.37,10.53,0.0,92.45
2023-10-13 21:00:00+00:00,30587.0,10.23,10.41,0.0,84.12
2023-10-13 22:00:00+00:00,29258.0,8.67,9.86,0.0,82.64
2023-10-13 23:00:00+00:00,26566.5,8.37,9.86,0.0,55.22
2023-10-14 00:00:00+00:00,23386.0,7.04,10.01,0.0,37.62
2023-10-14 01:00:00+00:00,22503.9,5.8,8.98,0.0,28.27
2023-10-14 02:00:00+00:00,22845.0,5.7,8.95,0.0,49.52
2023-10-14 03:00:00+00:00,22579.0,5.78,9.14,0.0,28.21
2023-10-14 04:00:00+00:00,22777.4,5.96,8.65,0.0,46.41
2023-10-14 05:00:00+00:00,23767.1,6.73,7.95,0.0,60.33
2023-10-14 06:00:00+00:00,25648.0,7.76,7.49,0.0,73.97
2023-10-14 07:00:00+00:00,28971.9,9.28,6.7,52.6,70.78
2023-10-14 08:00:00+00:00,31475.9,9.27,7.38,61.2,79.69
2023-10-14 09:00:00+00:00,31624.3,10.96,6.59,109.2,87.63
2023-10-14 10:00:00+00:00,31007.8,12.84,6.76,246.4,71.75
2023-10-14 11:00:00+00:00,29933.6,13.29,6.48,217.9,100.57
2023-10-14 12:00:00+00:00,29753.5,12.87,5.96,127.2,91.44
2023-10-14 13:00:00+00:00,28147.4,12.5,7.08,281.6,48.27
2023-10-14 14:00:00+00:00,27626.0,12.53,6.97,246.4,50.95
2023-10-14 15:00:00+00:00,26748.4,13.86,6.45,173.9,79.32
2023-10-14 16:00:00+00:00,28976.4,13.75,5.88,84.7,99.49
2023-10-14 17:00:00+00:00,31675.9,13.06,6.2,44.4,90.67
2023-10-14 18:00:00+00:00,33337.1,12.17,6.89,0.0,121.12
2023-10-14 19:00:00+00:00,32658.9,10.76,7.89,0.0,100.76
2023-10-14 20:00:00+00:00,31063.8,10.59,7.71,0.0,93.24
2023-10-14 21:00:00+00:00,28776.5,9.77,7.5,0.0,69.16
2023-10-14 22:00:00+00:00,25324.5,10.27,7.58,0.0,57.64
2023-10-14 23:00:00+00:00,24657.7,9.9,7.68,0.0,46.67
2023-10-15 00:00:00+00:00,23245.4,9.61,7.04,0.0,64.65
2023-10-15 01:00:00+00:00,22264.7,8.94,8.18,0.0,30.26
2023-10-15 02:00:00+00:00,22517.9,7.94,8.14,0.0,53.28
2023-10-15 03:00:00+00:00,22229.6,7.29,8.5,0.0,34.14
2023-10-15 04:00:00+00:00,22234.4,6.57,8.76,0.0,17.44
2023-10-15 05:00:00+00:00,24116.2,7.43,8.99,0.0,40.1
2023-10-15 06:00:00+00:00,26031.0,7.68,8.1,0.0,50.26
2023-10-15 07:00:00+00:00,29340.3,8.89,8.04,45.8,84.19
2023-10-15 08:00:00+00:00,30785.4,9.68,9.77,86.9,63.96
2023-10-15 09:00:00+00:00,31407.5,10.27,10.88,160.1,63.63
2023-10-15 10:00:00+00:00,31569.3,10.34,10.8,201.9,69.67
2023-10-15 11:00:00+00:00,30441.3,11.27,10.33,144.6,54.33
2023-10-15 12:00:00+00:00,30024.4,11.77,8.43,196.2,84.26
2023-10-15 13:00:00+00:00,29709.1,12.8,7.97,176.5,74.4
2023-10-15 14:00:00+00:00,29707.2,12.67,7.86,164.9,74.65
2023-10-15 15:00:00+00:00,29948.8,13.15,7.57,99.9,66.4
2023-10-15 16:00:00+00:00,31303.4,14.03,7.34,115.0,84.49
2023-10-15 17:00:00+00:00,33323.9,13.87,7.81,38.7,102.0
2023-10-15 18:00:00+00:00,33545.1,13.83,6.99,0.0,101.01
2023-10-15 19:00:00+00:00,32716.6,13.5,7.2,0.0,115.78
2023-10-15 20:00:00+00:00,29944.9,13.86,7.11,0.0,91.33
2023-10-15 21:00:00+00:00,27697.4,13.22,6.41,0.0,72.59
2023-10-15 22:00:00+00:00,25382.4,12.77,7.75,0.0,56.66
2023-10-15 23:00:00+00:00,23169.1,11.92,8.3,0.0,44.21
2023-10-16 00:00:00+00:00,24574.8,10.6,7.62,0.0,75.86
2023-10-16 01:00:00+00:00,23613.0,9.31,7.99,0.0,52.12
2023-10-16 02:00:00+00:00,22353.7,9.72,6.86,0.0,38.59
2023-10-16 03:00:00+00:00,22028.5,8.93,6.34,0.0,40.84
2023-10-16 04:00:00+00:00,22432.0,9.42,7.42,0.0,40.06
2023-10-16 05:00:00+00:00,24154.6,9.9,7.67,0.0,58.83
2023-10-16 06:00:00+00:00,26254.6,10.85,7.85,0.0,68.64
2023-10-16 07:00:00+00:00,28767.9,11.08,8.58,51.6,76.84
2023-10-16 08:00:00+00:00,30376.8,11.25,8.98,65.7,77.6
2023-10-16 09:00:00+00:00,30968.4,12.19,8.67,109.4,65.07
2023-10-16 10:00:00+00:00,31406.9,12.73,9.32,229.8,76.5
2023-10-16 11:00:00+00:00,31564.0,12.65,7.88,235.4,71.63
2023-10-16 12:00:00+00:00,30619.2,14.4,7.32,146.8,88.54
2023-10-16 13:00:00+00:00,30634.4,14.34,7.22,146.1,71.44
2023-10-16 14:00:00+00:00,30018.6,13.99,7.64,169.5,76.01
2023-10-16 15:00:00+00:00,29698.1,13.91,7.35,157.6,84.02
2023-10-16 16:00:00+00:00,31142.7,14.53,5.94,107.2,116.44
2023-10-16 17:00:00+00:00,34770.4,12.88,4.49,42.3,125.51
2023-10-16 18:00:00+00:00,35816.3,13.1,4.56,0.0,154.36
2023-10-16 19:00:00+00:00,35130.0,11.9,4.31,0.0,147.42
2023-10-16 20:00:00+00:00,33005.6,11.33,3.73,0.0,123.89
2023-10-16 21:00:00+00:00,31271.9,10.13,3.05,0.0,120.89
2023-10-16 22:00:00+00:00,28482.9,10.54,3.36,0.0,96.97
2023-10-16 23:00:00+00:00,26468.0,9.85,4.56,0.0,76.59
2023-10-17 00:00:00+00:00,25756.2,8.63,4.78,0.0,63.86
2023-10-17 01:00:00+00:00,24718.8,7.94,5.92,0.0,56.12
2023-10-17 02:00:00+00:00,24025.2,7.68,5.68,0.0,37.8
2023-10-17 03:00:00+00:00,24066.1,7.66,6.1,0.0,62.59
2023-10-17 04:00:00+00:00,24289.2,8.0,7.2,0.0,71.78
2023-10-17 05:00:00+00:00,25980.3,8.27,7.07,0.0,70.05
2023-10-17 06:00:00+00:00,28000.9,7.89,7.08,0.0,80.16
2023-10-17 07:00:00+00:00,30632.0,8.3,6.79,39.4,88.15
2023-10-17 08:00:00+00:00,31234.7,9.39,7.26,58.0,113.02
2023-10-17 09:00:00+00:00,31419.7,9.76,7.95,131.9,96.48
2023-10-17 10:00:00+00:00,31478.4,10.94,8.18,194.7,68.0
2023-10-17 11:00:00+00:00,31389.3,11.67,7.94,218.9,100.65
2023-10-17 12:00:00+00:00,31243.9,12.15,6.72,213.9,101.15
2023-10-17 13:00:00+00:00,30734.8,13.34,6.7,258.8,69.22
2023-10-17 14:00:00+00:00,30822.1,12.57,6.56,127.7,98.29
2023-10-17 15:00:00+00:00,31095.5,12.27,6.77,110.7,215.86
2023-10-17 16:00:00+00:00,32808.0,12.93,6.87,62.8,85.69
2023-10-17 17:00:00+00:00,34394.0,13.72,8.11,69.8,98.59
2023-10-17 18:00:00+00:00,34161.3,14.58,7.51,0.0,122.22
2023-10-17 19:00:00+00:00,32832.7,13.91,6.25,0.0,119.77
2023-10-17 20:00:00+00:00,30919.6,13.38,5.39,0.0,134.17
2023-10-17 21:00:00+00:00,29123.4,13.01,4.98,0.0,99.85
2023-10-17 22:00:00+00:00,26485.7,12.91,5.93,0.0,59.0
2023-10-17 23:00:00+00:00,24799.1,12.26,4.97,0.0,62.33
2023-10-18 00:00:00+00:00,24239.5,11.94,4.16,0.0,68.65
2023-10-18 01:00:00+00:00,22677.6,11.61,4.62,0.0,58.24
2023-10-18 02:00:00+00:00,22238.4,11.49,5.41,0.0,51.01
2023-10-18 03:00:00+00:00,22097.2,10.69,4.27,0.0,62.76
2023-10-18 04:00:00+00:00,21883.9,10.48,3.03,0.0,79.95
2023-10-18 05:00:00+00:00,23231.9,10.35,2.61,0.0,79.26
2023-10-18 06:00:00+00:00,25619.4,10.02,3.34,0.0,66.38
2023-10-18 07:00:00+00:00,28891.0,9.58,3.64,40.4,104.43
2023-10-18 08:00:00+00:00,30836.2,10.01,3.22,58.2,95.36
2023-10-18 09:00:00+00:00,30445.0,10.59,3.99,123.8,95.59
2023-10-18 10:00:00+00:00,30964.4,11.41,4.23,222.8,114.23
2023-10-18 11:00:00+00:00,31824.3,12.44,4.29,143.3,86.97
2023-10-18 12:00:00+00:00,30722.7,13.13,3.16,157.4,125.35
2023-10-18 13:00:00+00:00,29745.3,13.42,2.75,133.0,109.1
2023-10-18 14:00:00+00:00,29232.5,13.13,4.49,235.5,87.25
2023-10-18 15:00:00+00:00,28925.7,13.75,4.36,128.2,77.03
2023-10-18 16:00:00+00:00,31884.1,13.55,3.74,133.2,112.05
2023-10-18 17:00:00+00:00,34338.6,12.96,3.6,32.4,128.95
2023-10-18 18:00:00+00:00,35787.3,12.36,3.87,0.0,134.84
2023-10-18 19:00:00+00:00,35167.3,11.28,4.71,0.0,133.93
2023-10-18 20:00:00+00:00,33781.7,10.24,5.31,0.0,147.21
2023-10-18 21:00:00+00:00,32390.2,9.13,4.87,0.0,125.57
2023-10-18 22:00:00+00:00,29477.7,8.2,5.97,0.0,92.08
2023-10-18 23:00:00+00:00,28104.7,7.89,6.66,0.0,86.06
2023-10-19 00:00:00+00:00,26759.9,7.39,6.33,0.0,71.75
2023-10-19 01:00:00+00:00,26031.6,7.84,6.26,0.0,79.1
2023-10-19 02:00:00+00:00,24657.4,8.24,6.77,0.0,48.77
2023-10-19 03:00:00+00:00,23330.2,9.27,7.62,0.0,57.06
2023-10-19 04:00:00+00:00,23498.0,9.62,6.4,0.0,40.8
2023-10-19 05:00:00+00:00,24785.4,10.16,6.49,0.0,60.49
2023-10-19 06:00:00+00:00,26288.4,10.25,6.49,0.0,83.46
2023-10-19 07:00:00+00:00,28827.8,11.28,6.07,37.2,105.37
2023-10-19 08:00:00+00:00,30173.4,11.52,5.66,114.5,69.4
2023-10-19 09:00:00+00:00,31461.2,11.33,6.55,80.4,85.4
2023-10-19 10:00:00+00:00,30661.2,12.97,7.0,123.3,87.19
2023-10-19 11:00:00+00:00,31020.6,12.86,8.64,168.6,84.29
2023-10-19 12:00:00+00:00,30071.4,13.7,8.12,251.5,62.17
2023-10-19 13:00:00+00:00,29706.0,13.58,8.17,108.5,75.85
2023-10-19 14:00:00+00:00,28447.0,14.52,8.35,155.6,64.55
2023-10-19 15:00:00+00:00,28652.4,15.32,8.98,89.9,66.07
