meter_id,date,kwh
M100273,2023-04-11,7.227
M100273,2023-04-12,7.901
M100273,2023-04-13,8.481
M100273,2023-04-14,10.151
M100273,2023-04-15,9.623
M100273,2023-04-16,13.271
M100273,2023-04-17,6.14
M100273,2023-04-18,8.393
M100273,2023-04-19,8.41
M100273,2023-04-20,11.274
M100273,2023-04-21,7.343
M100273,2023-04-22,9.265
M100273,2023-04-23,6.325
M100273,2023-04-24,7.848
M100273,2023-04-25,7.668
M100273,2023-04-26,5.946
M100273,2023-04-27,7.11
M100273,2023-04-28,7.862
M100273,2023-04-29,6.602
M100273,2023-04-30,7.73
M100273,2023-05-01,6.408
M100273,2023-05-02,9.931
M100273,2023-05-03,6.711
M100273,2023-05-04,6.486
M100273,2023-05-05,5.141
M100273,2023-05-06,8.973
M100273,2023-05-07,11.457
M100273,2023-05-08,9.619
M100273,2023-05-09,4.744
M100273,2023-05-10,5.487
M100273,2023-05-11,8.353
M100273,2023-05-12,6.119
M100273,2023-05-13,5.388
M100273,2023-05-14,7.093
M100273,2023-05-15,9.681
M100273,2023-05-16,5.65
M100273,2023-05-18,4.608
M100273,2023-05-19,5.642
M100273,2023-05-20,6.006
M100273,2023-05-21,6.695
M100273,2023-05-22,5.659
M100273,2023-05-23,6.299
M100273,2023-05-24,5.023
M100273,2023-05-25,6.381
M100273,2023-05-26,6.658
M100273,2023-05-27,9.563
M100273,2023-05-28,5.27
M100273,2023-05-29,8.502
M100273,2023-05-30,5.547
M100273,2023-05-31,4.559
M100273,2023-06-01,6.981
M100273,2023-06-02,5.756
M100273,2023-06-03,4.753
M100273,2023-06-04,5.093
M100273,2023-06-05,7.093
M100273,2023-06-06,6.789
M100273,2023-06-07,4.807
M100273,2023-06-08,7.323
M100273,2023-06-09,6.353
M100273,2023-06-10,7.881
M100273,2023-06-11,7.454
M100273,2023-06-12,7.549
M100273,2023-06-13,4.761
M100273,2023-06-14,6.179
M100273,2023-06-15,7.122
M100273,2023-06-16,5.614
M100273,2023-06-17,6.003
M100273,2023-06-18,5.789
M100273,2023-06-19,4.846
M100273,2023-06-20,5.864
M100273,2023-06-21,5.837
M100273,2023-06-22,5.788
M100273,2023-06-23,6.151
M100273,2023-06-24,6.377
M100273,2023-06-25,4.77
M100273,2023-06-26,4.956
M100273,2023-06-27,3.063
M100273,2023-06-28,4.823
M100273,2023-06-29,3.848
M100273,2023-06-30,3.682
M100273,2023-07-01,2.674
M100273,2023-07-02,7.015
M100273,2023-07-03,4.914
M100273,2023-07-04,5.066
M100273,2023-07-05,7.528
M100273,2023-07-06,5.708
M100273,2023-07-07,8.063
M100273,2023-07-08,4.031
M100273,2023-07-09,4.572
M100273,2023-07-10,6.984
M100273,2023-07-11,5.595
M100273,2023-07-12,5.357
M100273,2023-07-13,4.744
M100273,2023-07-15,6.507
M100273,2023-07-16,4.927
M100273,2023-07-17,7.802
M100273,2023-07-18,5.612
M100273,2023-07-20,3.5
M100273,2023-07-21,5.467
M100273,2023-07-22,6.126
M100273,2023-07-23,7.082
M100273,2023-07-24,7.152
M100273,2023-07-25,5.591
M100273,2023-07-26,4.136
M100273,2023-07-27,4.591
M100273,2023-07-28,5.917
M100273,2023-07-29,4.159
M100273,2023-07-30,5.857
M100273,2023-07-31,4.066
M100273,2023-08-01,5.772
M100273,2023-08-02,4.988
M100273,2023-08-03,4.901
M100273,2023-08-04,4.011
M100273,2023-08-05,6.406
M100273,2023-08-06,4.603
M100273,2023-08-07,5.013
M100273,2023-08-08,5.442
M100273,2023-08-09,3.739
M100273,2023-08-10,5.615
M100273,2023-08-11,7.526
M100273,2023-08-12,4.147
M100273,2023-08-13,7.293
M100273,2023-08-14,5.642
M100273,2023-08-15,4.296
M100273,2023-08-16,7.067
M100273,2023-08-17,5.561
M100273,2023-08-18,5.538
M100273,2023-08-19,6.368
M100273,2023-08-20,4.039
M100273,2023-08-21,5.573
M100273,2023-08-22,8.157
M100273,2023-08-23,5.901
M100273,2023-08-24,5.161
M100273,2023-08-25,3.757
M100273,2023-08-26,4.12
M100273,2023-08-27,4.435
M100273,2023-08-28,4.834
M100273,2023-08-29,7.107
M100273,2023-08-30,6.508
M100273,2023-08-31,8.437
M100273,2023-09-01,6.548
M100273,2023-09-02,8.97
M100273,2023-09-03,5.848
M100273,2023-09-04,6.894
M100273,2023-09-05,7.228
M100273,2023-09-06,6.044
M100273,2023-09-07,8.55
M100273,2023-09-08,8.05
M100273,2023-09-09,6.975
M100273,2023-09-10,6.181
M100273,2023-09-11,6.379
M100273,2023-09-12,4.518
M100273,2023-09-13,7.322
M100273,2023-09-14,5.227
M100273,2023-09-15,8.234
M100273,2023-09-16,3.417
M100273,2023-09-17,6.154
M100273,2023-09-18,6.444
M100273,2023-09-19,9.216
M100273,2023-09-20,8.241
M100273,2023-09-21,7.55
M100273,2023-09-22,7.662
M100273,2023-09-23,6.582
M100273,2023-09-24,10.608
M100273,2023-09-25,7.592
M100273,2023-09-26,5.177
M100273,2023-09-27,6.34
M100273,2023-09-28,7.067
M100273,2023-09-29,6.607
M100273,2023-09-30,5.501
M100273,2023-10-01,9.375
M100273,2023-10-02,6.136
M100273,2023-10-03,7.138
M100273,2023-10-04,6.642
M100273,2023-10-05,8.835
M100273,2023-10-06,4.273
M100273,2023-10-07,5.674
M100273,2023-10-08,7.578
M100273,2023-10-09,8.436
M100273,2023-10-10,9.723
M100273,2023-10-11,7.394
M100273,2023-10-13,5.718
M100273,2023-10-14,7.816
M100273,2023-10-15,6.904
M100273,2023-10-16,8.276
M100273,2023-10-17,9.076
M100273,2023-10-18,10.233
M100273,2023-10-19,13.351
M100273,2023-10-20,7.618
M100273,2023-10-21,6.637
M100273,2023-10-22,9.136
M100273,2023-10-23,6.884
M100273,2023-10-24,7.072
M100273,2023-10-25,7.155
M100273,2023-10-26,10.744
M100273,2023-10-28,5.487
M100273,2023-10-29,8.044
M100273,2023-10-30,10.04
M100273,2023-10-31,10.059
M100273,2023-11-01,10.25
M100273,2023-11-02,9.445
M100273,2023-11-04,9.406
M100273,2023-11-05,10.105
M100273,2023-11-06,8.901
M100273,2023-11-07,10.951
M100273,2023-11-08,6.677
M100273,2023-11-09,8.831
M100273,2023-11-10,12.179
M100273,2023-11-11,6.664
M100273,2023-11-12,9.651
M100273,2023-11-13,17.547
M100273,2023-11-14,11.963
M100273,2023-11-15,11.762
M100273,2023-11-16,7.605
M100273,2023-11-17,9.436
M100273,2023-11-18,10.107
M100273,2023-11-19,8.902
M100273,2023-11-20,8.655
M100273,2023-11-21,9.024
M100273,2023-11-22,7.628
M100273,2023-11-23,7.2
M100273,2023-11-24,13.166
M100273,2023-11-25,9.242
M100273,2023-11-26,13.865
M100273,2023-11-27,8.491
M100273,2023-11-28,8.408
M100273,2023-11-29,12.638
M100273,2023-11-30,7.973
M100273,2023-12-01,7.991
M100273,2023-12-02,8.095
M100273,2023-12-03,8.322
M100273,2023-12-04,10.026
M100273,2023-12-05,5.993
M100273,2023-12-06,14.843
M100273,2023-12-07,10.946
M100273,2023-12-08,9.805
M100273,2023-12-09,12.313
M100273,2023-12-10,6.355
M100273,2023-12-11,10.049
M100273,2023-12-12,10.053
M100273,2023-12-13,10.336
M100273,2023-12-14,15.614
M100273,2023-12-15,9.666
M100273,2023-12-16,10.287
M100273,2023-12-17,9.89
M100273,2023-12-18,10.033
M100273,2023-12-19,7.191
M100273,2023-12-20,10.285
M100273,2023-12-21,13.788
M100273,2023-12-22,5.766
M100273,2023-12-23,8.057
M100273,2023-12-24,11.253
M100273,2023-12-25,13.849
M100273,2023-12-26,9.393
M100273,2023-12-27,9.199
M100273,2023-12-28,6.185
M100273,2023-12-29,7.256
M100273,2023-12-30,10.373
M100273,2023-12-31,20.76
M100274,2023-01-01,16.028
M100274,2023-01-02,13.061
M100274,2023-01-03,11.173
M100274,2023-01-04,9.027
M100274,2023-01-05,12.992
M100274,2023-01-06,10.905
M100274,2023-01-07,7.372
M100274,2023-01-08,11.583
M100274,2023-01-09,11.985
M100274,2023-01-10,16.843
M100274,2023-01-11,11.059
M100274,2023-01-13,13.727
M100274,2023-01-14,13.6
M100274,2023-01-15,12.935
M100274,2023-01-16,11.202
M100274,2023-01-17,10.014
M100274,2023-01-18,8.426
M100274,2023-01-19,19.678
M100274,2023-01-20,11.873
M100274,2023-01-21,11.328
M100274,2023-01-22,11.159
M100274,2023-01-23,6.837
M100274,2023-01-24,13.436
M100274,2023-01-25,15.75
M100274,2023-01-26,11.173
M100274,2023-01-27,11.567
M100274,2023-01-28,13.111
M100274,2023-01-29,9.614
M100274,2023-01-30,13.576
M100274,2023-01-31,8.243
M100274,2023-02-01,8.616
M100274,2023-02-02,10.521
M100274,2023-02-03,11.064
M100274,2023-02-04,9.233
M100274,2023-02-05,9.632
M100274,2023-02-06,8.771
M100274,2023-02-07,11.612
M100274,2023-02-08,11.34
M100274,2023-02-09,11.733
M100274,2023-02-10,7.536
M100274,2023-02-11,15.506
M100274,2023-02-12,11.736
M100274,2023-02-13,11.249
M100274,2023-02-14,15.982
M100274,2023-02-15,8.687
M100274,2023-02-16,8.765
M100274,2023-02-17,10.184
M100274,2023-02-18,13.873
M100274,2023-02-19,10.046
M100274,2023-02-20,13.585
M100274,2023-02-21,7.515
M100274,2023-02-22,11.025
M100274,2023-02-23,11.22
M100274,2023-02-24,7.781
M100274,2023-02-25,9.78
M100274,2023-02-26,8.11
M100274,2023-02-27,11.19
M100274,2023-02-28,14.137
M100274,2023-03-01,8.931
M100274,2023-03-02,9.792
M100274,2023-03-03,13.723
M100274,2023-03-04,12.711
M100274,2023-03-05,12.611
M100274,2023-03-06,9.558
M100274,2023-03-07,6.187
M100274,2023-03-09,10.812
M100274,2023-03-10,8.161
M100274,2023-03-11,14.151
M100274,2023-03-12,8.519
M100274,2023-03-13,10.019
M100274,2023-03-14,11.992
M100274,2023-03-15,6.359
M100274,2023-03-16,11.522
M100274,2023-03-17,14.94
M100274,2023-03-19,10.52
M100274,2023-03-20,19.548
M100274,2023-03-21,8.841
M100274,2023-03-22,15.855
M100274,2023-03-23,7.354
M100274,2023-03-24,9.647
M100274,2023-03-25,14.317
M100274,2023-03-26,10.501
M100274,2023-03-27,7.507
M100274,2023-03-28,8.893
M100274,2023-03-29,12.188
M100274,2023-03-30,11.548
M100274,2023-03-31,10.108
M100274,2023-04-01,11.189
M100274,2023-04-02,16.801
M100274,2023-04-03,4.425
M100274,2023-04-04,10.777
M100274,2023-04-05,8.08
M100274,2023-04-06,12.822
M100274,2023-04-07,9.711
M100274,2023-04-08,5.166
M100274,2023-04-09,7.485
M100274,2023-04-10,9.954
M100274,2023-04-11,11.128
M100274,2023-04-12,12.016
M100274,2023-04-13,9.63
M100274,2023-04-14,7.052
M100274,2023-04-15,6.224
M100274,2023-04-16,10.457
M100274,2023-04-17,7.15
M100274,2023-04-18,9.35
M100274,2023-04-19,6.503
M100274,2023-04-20,6.889
M100274,2023-04-21,10.07
M100274,2023-04-22,9.556
M100274,2023-04-23,9.342
M100274,2023-04-24,11.024
M100274,2023-04-25,9.436
M100274,2023-04-26,7.536
M100274,2023-04-27,8.107
M100274,2023-04-28,13.233
M100274,2023-04-29,6.406
M100274,2023-05-01,10.988
M100274,2023-05-02,12.274
M100274,2023-05-03,6.035
M100274,2023-05-05,8.145
M100274,2023-05-06,6.228
M100274,2023-05-07,6.336
M100274,2023-05-08,7.063
M100274,2023-05-09,7.161
M100274,2023-05-10,8.884
M100274,2023-05-11,6.249
M100274,2023-05-12,8.896
M100274,2023-05-13,7.368
M100274,2023-05-14,6.62
M100274,2023-05-15,5.172
M100274,2023-05-16,9.795
M100274,2023-05-17,5.747
M100274,2023-05-18,8.253
M100274,2023-05-19,6.564
M100274,2023-05-20,7.603
M100274,2023-05-21,6.079
M100274,2023-05-22,5.732
M100274,2023-05-23,6.851
M100274,2023-05-24,4.451
M100274,2023-05-25,6.903
M100274,2023-05-26,6.97
M100274,2023-05-27,9.284
M100274,2023-05-28,4.153
M100274,2023-05-29,4.186
M100274,2023-05-30,3.968
M100274,2023-05-31,8.123
M100274,2023-06-01,3.715
M100274,2023-06-02,4.591
M100274,2023-06-03,9.236
M100274,2023-06-04,5.611
M100274,2023-06-05,8.545
M100274,2023-06-06,6.923
M100274,2023-06-07,7.654
M100274,2023-06-08,6.142
M100274,2023-06-09,5.857
M100274,2023-06-10,6.61
M100274,2023-06-11,4.7
M100274,2023-06-12,4.178
M100274,2023-06-13,7.274
M100274,2023-06-14,6.1
M100274,2023-06-15,6.04
M100274,2023-06-16,8.104
M100274,2023-06-17,6.568
M100274,2023-06-19,4.149
M100274,2023-06-20,4.349
M100274,2023-06-21,4.019
M100274,2023-06-22,7.691
M100274,2023-06-23,4.79
M100274,2023-06-24,6.641
M100274,2023-06-25,6.789
M100274,2023-06-26,9.752
M100274,2023-06-27,4.657
M100274,2023-06-28,6.611
M100274,2023-06-29,7.372
M100274,2023-06-30,4.539
M100274,2023-07-01,4.655
M100274,2023-07-02,5.809
M100274,2023-07-03,2.847
M100274,2023-07-04,4.387
M100274,2023-07-05,3.66
M100274,2023-07-06,5.857
M100274,2023-07-07,7.887
M100274,2023-07-08,5.016
M100274,2023-07-09,4.423
M100274,2023-07-10,7.475
M100274,2023-07-11,5.653
M100274,2023-07-12,6.811
M100274,2023-07-13,4.413
M100274,2023-07-14,4.195
M100274,2023-07-15,7.224
M100274,2023-07-16,6.954
M100274,2023-07-17,3.511
M100274,2023-07-18,5.598
M100274,2023-07-19,4.14
M100274,2023-07-20,5.395
M100274,2023-07-21,5.619
M100274,2023-07-22,6.013
M100274,2023-07-23,4.097
M100274,2023-07-24,4.638
M100274,2023-07-25,7.735
M100274,2023-07-26,5.276
M100274,2023-07-27,5.299
M100274,2023-07-28,5.088
M100274,2023-07-29,6.052
M100274,2023-07-30,6.281
M100274,2023-07-31,5.189
M100274,2023-08-01,6.333
M100274,2023-08-02,4.719
M100274,2023-08-03,7.957
M100274,2023-08-04,4.31
M100274,2023-08-05,4.704
M100274,2023-08-06,4.828
M100274,2023-08-07,5.47
M100274,2023-08-08,5.458
M100274,2023-08-09,5.718
M100274,2023-08-10,5.111
M100274,2023-08-11,3.718
M100274,2023-08-12,4.686
M100274,2023-08-13,5.343
M100274,2023-08-14,5.382
M100274,2023-08-15,4.927
M100274,2023-08-16,6.942
M100274,2023-08-17,5.09
M100274,2023-08-18,7.645
M100274,2023-08-19,6.649
M100274,2023-08-20,6.102
M100274,2023-08-21,6.995
M100274,2023-08-22,4.712
M100274,2023-08-23,4.367
M100274,2023-08-24,5.279
M100274,2023-08-25,4.448
M100274,2023-08-26,10.798
M100274,2023-08-27,6.655
M100274,2023-08-28,5.26
M100274,2023-08-29,6.681
M100274,2023-08-30,6.018
M100274,2023-08-31,8.159
M100274,2023-09-01,6.946
M100274,2023-09-03,5.931
M100274,2023-09-04,5.566
M100274,2023-09-05,8.269
M100274,2023-09-06,7.965
M100274,2023-09-07,6.974
M100274,2023-09-08,7.639
M100274,2023-09-09,5.5
M100274,2023-09-10,7.054
M100274,2023-09-11,3.85
M100274,2023-09-12,6.486
M100274,2023-09-13,4.4
M100274,2023-09-14,11.98
M100274,2023-09-15,5.266
M100274,2023-09-16,5.497
M100274,2023-09-17,8.495
M100274,2023-09-18,8.705
M100274,2023-09-19,4.805
M100274,2023-09-20,5.085
M100274,2023-09-21,7.421
M100274,2023-09-22,10.826
M100274,2023-09-23,13.723
M100274,2023-09-24,6.665
M100274,2023-09-25,7.006
M100274,2023-09-26,8.139
M100274,2023-09-27,10.574
M100274,2023-09-28,10.989
M100274,2023-09-29,8.424
M100274,2023-09-30,8.507
M100274,2023-10-01,8.459
M100274,2023-10-02,7.772
M100274,2023-10-03,6.124
M100274,2023-10-04,5.808
M100274,2023-10-05,8.301
M100274,2023-10-06,6.17
M100274,2023-10-07,9.681
M100274,2023-10-08,10.997
M100274,2023-10-09,6.131
M100274,2023-10-10,9.019
M100274,2023-10-11,8.505
M100274,2023-10-12,7.319
M100274,2023-10-13,10.32
M100274,2023-10-14,5.855
M100274,2023-10-15,7.548
M100274,2023-10-16,7.498
M100274,2023-10-17,7.929
M100274,2023-10-18,9.331
M100274,2023-10-19,7.606
M100274,2023-10-20,8.978
M100274,2023-10-21,14.661
M100274,2023-10-23,7.524
M100274,2023-10-24,8.683
M100274,2023-10-25,8.152
M100274,2023-10-26,8.883
M100274,2023-10-27,8.112
M100274,2023-10-28,7.115
M100274,2023-10-29,11.635
M100274,2023-10-30,8.347
M100274,2023-10-31,10.252
M100274,2023-11-01,9.252
M100274,2023-11-02,7.028
M100274,2023-11-03,11.662
M100274,2023-11-04,10.04
M100274,2023-11-05,6.268
M100274,2023-11-06,7.992
M100274,2023-11-07,10.621
M100274,2023-11-08,9.942
M100274,2023-11-09,11.278
M100274,2023-11-10,9.133
M100274,2023-11-12,7.443
M100274,2023-11-13,8.298
M100274,2023-11-14,9.157
M100274,2023-11-15,11.266
M100274,2023-11-16,8.724
M100274,2023-11-17,7.947
M100274,2023-11-18,11.62
M100274,2023-11-19,14.23
M100274,2023-11-20,5.104
M100274,2023-11-21,12.084
M100274,2023-11-22,8.954
M100274,2023-11-23,10.809
M100274,2023-11-25,10.393
M100274,2023-11-26,9.521
M100274,2023-11-27,11.357
M100274,2023-11-28,8.53
M100274,2023-11-29,9.275
M100274,2023-11-30,8.746
M100274,2023-12-01,6.867
M100274,2023-12-02,10.824
M100274,2023-12-03,14.706
M100274,2023-12-04,12.656
M100274,2023-12-05,8.916
M100274,2023-12-06,10.906
M100274,2023-12-07,6.016
M100274,2023-12-08,7.848
M100274,2023-12-09,6.85
M100274,2023-12-10,7.863
M100274,2023-12-11,9.692
M100274,2023-12-12,10.869
M100274,2023-12-13,14.037
M100274,2023-12-14,6.852
M100274,2023-12-15,4.068
M100274,2023-12-16,9.504
M100274,2023-12-17,9.55
M100274,2023-12-18,7.143
M100274,2023-12-19,7.88
M100274,2023-12-20,13.803
M100274,2023-12-21,11.059
M100274,2023-12-22,12.371
M100274,2023-12-23,10.807
M100274,2023-12-24,9.436
M100274,2023-12-25,13.09
M100274,2023-12-26,10.671
M100274,2023-12-27,18.221
M100274,2023-12-28,11.706
M100274,2023-12-29,11.447
M100274,2023-12-30,15.941
M100274,2023-12-31,10.853
M100275,2023-01-02,3.396
M100275,2023-01-03,3.239
M100275,2023-01-04,1.845
M100275,2023-01-05,6.48
M100275,2023-01-06,2.754
M100275,2023-01-07,4.822
M100275,2023-01-08,5.324
M100275,2023-01-09,3.549
M100275,2023-01-10,4.149
M100275,2023-01-11,2.582
M100275,2023-01-12,4.819
M100275,2023-01-13,2.557
M100275,2023-01-14,3.878
M100275,2023-01-15,3.635
M100275,2023-01-16,1.845
M100275,2023-01-17,2.526
M100275,2023-01-18,2.602
M100275,2023-01-19,2.312
M100275,2023-01-20,2.982
M100275,2023-01-21,3.803
M100275,2023-01-22,4.163
M100275,2023-01-23,3.362
M100275,2023-01-24,5.433
M100275,2023-01-25,2.885
M100275,2023-01-26,3.718
M100275,2023-01-27,4.386
M100275,2023-01-28,3.03
M100275,2023-01-29,4.984
M100275,2023-01-30,4.149
M100275,2023-01-31,2.813
M100275,2023-02-01,5.267
M100275,2023-02-02,2.632
M100275,2023-02-03,3.396
M100275,2023-02-04,3.732
M100275,2023-02-05,3.565
M100275,2023-02-06,4.741
M100275,2023-02-07,5.953
M100275,2023-02-08,4.466
M100275,2023-02-09,2.74
M100275,2023-02-10,4.424
M100275,2023-02-11,3.807
M100275,2023-02-12,2.579
M100275,2023-02-13,4.505
M100275,2023-02-14,2.889
M100275,2023-02-15,5.008
M100275,2023-02-16,3.016
M100275,2023-02-17,5.609
M100275,2023-02-18,2.923
M100275,2023-02-19,3.279
M100275,2023-02-20,2.317
M100275,2023-02-21,3.09
M100275,2023-02-22,3.61
M100275,2023-02-23,2.322
M100275,2023-02-24,2.939
M100275,2023-02-25,5.188
M100275,2023-02-26,2.558
M100275,2023-02-27,3.822
M100275,2023-02-28,1.618
M100275,2023-03-02,4.201
M100275,2023-03-03,2.228
M100275,2023-03-04,5.051
M100275,2023-03-05,2.106
M100275,2023-03-06,2.038
M100275,2023-03-07,5.141
M100275,2023-03-08,2.923
M100275,2023-03-09,5.119
M100275,2023-03-10,4.585
M100275,2023-03-11,2.849
M100275,2023-03-12,2.796
M100275,2023-03-13,2.159
M100275,2023-03-14,2.711
M100275,2023-03-15,2.135
M100275,2023-03-16,3.437
M100275,2023-03-17,2.52
M100275,2023-03-18,3.548
M100275,2023-03-19,3.919
M100275,2023-03-20,2.803
M100275,2023-03-21,3.632
M100275,2023-03-22,2.584
M100275,2023-03-23,3.821
M100275,2023-03-24,3.513
M100275,2023-03-26,3.016
M100275,2023-03-27,2.344
M100275,2023-03-28,2.126
M100275,2023-03-29,2.92
M100275,2023-03-30,2.497
M100275,2023-03-31,3.468
M100275,2023-04-01,1.866
M100275,2023-04-02,3.182
M100275,2023-04-03,2.672
M100275,2023-04-04,2.639
M100275,2023-04-05,3.546
M100275,2023-04-06,2.693
M100275,2023-04-07,1.87
M100275,2023-04-08,1.869
M100275,2023-04-09,2.575
M100275,2023-04-10,2.026
M100275,2023-04-11,2.626
M100275,2023-04-12,2.039
M100275,2023-04-13,2.315
M100275,2023-04-14,2.235
M100275,2023-04-15,2.443
M100275,2023-04-16,1.672
M100275,2023-04-17,2.12
M100275,2023-04-18,2.465
M100275,2023-04-19,3.687
M100275,2023-04-20,3.189
M100275,2023-04-21,1.941
M100275,2023-04-23,2.998
M100275,2023-04-24,4.096
M100275,2023-04-25,1.844
M100275,2023-04-26,2.824
M100275,2023-04-27,2.165
M100275,2023-04-28,2.612
M100275,2023-04-29,1.894
M100275,2023-05-01,3.134
M100275,2023-05-02,2.44
M100275,2023-05-03,2.484
M100275,2023-05-04,3.123
M100275,2023-05-05,3.075
M100275,2023-05-06,2.757
M100275,2023-05-07,2.145
M100275,2023-05-08,2.696
M100275,2023-05-09,2.591
M100275,2023-05-10,1.653
M100275,2023-05-11,1.841
M100275,2023-05-12,3.211
M100275,2023-05-13,1.765
M100275,2023-05-14,1.584
M100275,2023-05-15,3.013
M100275,2023-05-16,2.513
M100275,2023-05-17,1.867
M100275,2023-05-18,3.226
M100275,2023-05-19,1.972
M100275,2023-05-20,1.271
M100275,2023-05-21,2.554
M100275,2023-05-22,2.634
M100275,2023-05-23,2.481
M100275,2023-05-24,2.775
M100275,2023-05-25,1.929
M100275,2023-05-26,1.811
M100275,2023-05-27,1.816
M100275,2023-05-28,2.226
M100275,2023-05-29,2.669
M100275,2023-05-30,1.571
M100275,2023-05-31,1.76
M100275,2023-06-01,1.88
M100275,2023-06-02,2.0
M100275,2023-06-03,1.282
M100275,2023-06-04,2.76
M100275,2023-06-05,1.88
M100275,2023-06-06,2.053
M100275,2023-06-07,2.065
M100275,2023-06-08,1.302
M100275,2023-06-09,1.077
M100275,2023-06-10,1.943
M100275,2023-06-11,2.059
M100275,2023-06-12,2.369
M100275,2023-06-13,1.576
M100275,2023-06-14,2.67
M100275,2023-06-15,2.411
M100275,2023-06-16,2.588
M100275,2023-06-17,1.311
M100275,2023-06-18,1.654
M100275,2023-06-20,2.777
M100275,2023-06-21,2.033
M100275,2023-06-22,1.953
M100275,2023-06-23,1.926
M100275,2023-06-24,1.371
M100275,2023-06-25,1.785
M100275,2023-06-26,1.709
M100275,2023-06-27,1.87
M100275,2023-06-28,1.576
M100275,2023-06-29,1.505
M100275,2023-06-30,1.972
M100275,2023-07-01,1.55
M100275,2023-07-02,1.867
M100275,2023-07-03,0.969
M100275,2023-07-04,1.769
M100275,2023-07-05,2.784
M100275,2023-07-06,2.373
M100275,2023-07-07,3.581
M100275,2023-07-08,1.661
M100275,2023-07-09,2.311
M100275,2023-07-10,2.561
M100275,2023-07-11,1.906
M100275,2023-07-12,1.802
M100275,2023-07-13,1.066
M100275,2023-07-14,1.41
M100275,2023-07-15,3.011
M100275,2023-07-16,1.461
M100275,2023-07-17,1.876
M100275,2023-07-18,1.692
M100275,2023-07-19,1.486
M100275,2023-07-20,1.762
M100275,2023-07-21,1.532
M100275,2023-07-22,2.174
M100275,2023-07-23,1.255
M100275,2023-07-24,1.71
M100275,2023-07-25,2.017
M100275,2023-07-26,1.375
M100275,2023-07-27,0.987
M100275,2023-07-29,1.903
M100275,2023-07-30,2.036
M100275,2023-07-31,1.088
M100275,2023-08-01,1.899
M100275,2023-08-02,1.711
M100275,2023-08-03,2.516
M100275,2023-08-04,2.518
M100275,2023-08-05,1.181
M100275,2023-08-06,1.855
M100275,2023-08-07,2.685
M100275,2023-08-08,1.279
M100275,2023-08-09,1.379
M100275,2023-08-10,1.26
M100275,2023-08-11,1.827
M100275,2023-08-12,3.558
M100275,2023-08-14,1.103
M100275,2023-08-15,1.792
M100275,2023-08-16,2.037
M100275,2023-08-17,1.929
M100275,2023-08-18,1.545
M100275,2023-08-19,1.078
M100275,2023-08-20,1.658
M100275,2023-08-21,2.209
M100275,2023-08-22,2.328
M100275,2023-08-23,1.764
M100275,2023-08-24,1.647
M100275,2023-08-25,2.818
M100275,2023-08-26,1.682
M100275,2023-08-27,2.041
M100275,2023-08-28,1.966
M100275,2023-08-29,2.021
M100275,2023-08-30,1.203
M100275,2023-08-31,2.603
M100275,2023-09-01,2.611
M100275,2023-09-02,1.416
M100275,2023-09-03,1.731
M100275,2023-09-04,1.145
M100275,2023-09-05,1.875
M100275,2023-09-06,1.481
M100275,2023-09-07,2.34
M100275,2023-09-09,1.508
M100275,2023-09-10,2.993
M100275,2023-09-11,2.09
M100275,2023-09-12,1.69
M100275,2023-09-13,2.121
M100275,2023-09-14,3.294
M100275,2023-09-15,1.267
M100275,2023-09-16,2.053
M100275,2023-09-17,1.547
M100275,2023-09-18,1.895
M100275,2023-09-19,3.051
M100275,2023-09-20,1.407
M100275,2023-09-21,2.656
M100275,2023-09-22,2.134
M100275,2023-09-23,3.158
M100275,2023-09-24,2.621
M100275,2023-09-25,1.613
M100275,2023-09-26,2.412
M100275,2023-09-27,1.896
M100275,2023-09-28,2.554
M100275,2023-09-29,2.031
M100275,2023-09-30,2.879
M100275,2023-10-01,2.102
M100275,2023-10-02,2.559
M100275,2023-10-03,2.536
M100275,2023-10-05,2.308
M100275,2023-10-06,3.963
M100275,2023-10-07,2.218
M100275,2023-10-08,2.545
M100275,2023-10-09,3.212
M100275,2023-10-10,3.839
M100275,2023-10-11,3.185
M100275,2023-10-13,2.222
M100275,2023-10-14,2.456
M100275,2023-10-15,2.596
M100275,2023-10-16,3.348
M100275,2023-10-17,2.911
M100275,2023-10-18,2.929
M100275,2023-10-19,4.092
M100275,2023-10-20,2.608
M100275,2023-10-21,2.911
M100275,2023-10-22,2.487
M100275,2023-10-23,1.984
M100275,2023-10-24,2.434
M100275,2023-10-25,2.024
M100275,2023-10-26,2.942
M100275,2023-10-27,2.566
M100275,2023-10-28,3.031
M100275,2023-10-29,3.327
M100275,2023-10-30,2.033
M100275,2023-10-31,2.842
M100275,2023-11-01,3.255
M100275,2023-11-02,3.006
M100275,2023-11-03,2.935
M100275,2023-11-04,2.386
M100275,2023-11-05,1.916
M100275,2023-11-06,3.128
M100275,2023-11-07,4.136
M100275,2023-11-08,2.797
M100275,2023-11-09,2.531
M100275,2023-11-10,1.838
M100275,2023-11-11,4.697
M100275,2023-11-12,2.61
M100275,2023-11-13,3.595
M100275,2023-11-14,1.84
M100275,2023-11-15,3.174
M100275,2023-11-16,1.955
M100275,2023-11-17,2.968
M100275,2023-11-18,3.374
M100275,2023-11-19,2.757
M100275,2023-11-20,2.802
M100275,2023-11-21,2.38
M100275,2023-11-22,4.016
M100275,2023-11-23,3.496
M100275,2023-11-24,3.62
M100275,2023-11-26,5.292
